"","state","year","avg_TSO4","avg_TNO3","avg_TNH4","avg_NSO4","avg_NHNO3","avg_WSO2","avg_WNO3","avg_SO2","avg_NO3","avg_FLOW_VOLUME"
"34","AL","2011",2.85302244897959,1.0115306122449,1.20474081632653,0.744457142857143,1.04271836734694,1.31789795918367,NA,1.81445102040816,2.03768163265306,14.852874
"35","AL","2012",2.30631923076923,0.822221153846154,0.910332692307692,0.598301923076923,1.01914230769231,0.725761538461538,NA,1.12483653846154,1.82515192307692,15.1532653846154
"36","AL","2013",2.07652692307692,0.9216,0.918634615384615,0.540203846153846,0.797392307692308,0.558280769230769,NA,0.918603846153846,1.70630961538462,15.0871480769231
"37","AL","2014",2.10935,0.862316,0.855752,0.544222,0.83625,0.768572,NA,1.131572,1.685266,15.064346
"38","AL","2015",1.65229423076923,0.875325,0.716128846153846,0.445846153846154,0.802971153846154,0.523159615384615,NA,0.820532692307692,1.66552307692308,15.0868807692308
"39","AL","2016",1.35208,0.766338,0.580006,0.362132,0.89604,0.491368,NA,0.732912,1.648128,15.151004
"40","AL","2017",1.25373076923077,0.734369230769231,0.517119230769231,0.291609615384615,0.720109615384615,0.413975,NA,0.608482692307692,1.44301923076923,15.0553057692308
"41","AL","2018",1.11390769230769,0.834875,0.537453846153846,0.244761538461538,0.684084615384615,0.288030769230769,NA,0.451278846153846,1.50808461538462,15.1680192307692
"42","AL","2019",0.8327,0.8409,0.5108,0.1653,0.3062,0.1813,NA,0.2916,1.1423,14.9156
"43","AR","1999",3.6932,0.482628125,1.1302125,0.5046625,1.313928125,1.0273125,0.640421875,1.36391875,1.77565625,14.389671875
"44","AR","2000",3.677238,0.549852,1.22477,0.351296,1.443666,1.283352,0.687244,1.517676,1.97056,14.608484
"45","AR","2001",3.58653137254902,0.44668431372549,1.1564137254902,0.213460784313726,1.33024509803922,1.15622549019608,0.628556862745098,1.29858823529412,1.75577450980392,14.8085156862745
"46","AR","2002",3.39803653846154,0.466676923076923,1.07858269230769,0.482453846153846,1.25325384615385,1.00962115384615,0.336388888888889,1.33142115384615,1.7,14.7411307692308
"47","AR","2003",3.297275,0.445140384615385,1.07304807692308,0.475690384615385,1.238175,0.990975,NA,1.30826538461538,1.66364038461538,14.7104423076923
"48","AR","2004",3.19764705882353,0.521580392156863,1.02477843137255,0.523513725490196,1.0698862745098,0.980201960784314,NA,1.32939607843137,1.57446274509804,14.7386784313725
"49","AR","2005",4.05263653846154,0.347628846153846,1.26522115384615,0.505096153846154,1.340825,1.22484423076923,NA,1.56175384615385,1.66712307692308,14.7660634615385
"50","AR","2006",3.01690192307692,0.338575,0.816751923076923,0.442709615384615,1.13329807692308,0.955751923076923,NA,1.25104038461538,1.45385769230769,14.7960384615385
"51","AR","2007",3.12464509803922,0.388519607843137,0.939778431372549,0.582678431372549,1.10080392156863,0.715454901960784,NA,1.10409411764706,1.47180980392157,14.8140941176471
"52","AR","2008",2.82447547169811,0.471541509433962,0.873981132075472,0.415439622641509,0.920645283018868,0.629533962264151,NA,0.906628301886792,1.37753962264151,14.7162622641509
"53","AR","2009",2.38695,0.466622,0.792428,0.361212,0.681238,0.538972,NA,0.779906,1.137026,14.6585
"54","AR","2010",2.43942307692308,0.441921153846154,0.775634615384615,0.37055,0.867057692307692,0.652542307692308,NA,0.899690384615385,1.29519615384615,14.7785942307692
"55","AR","2011",2.375364,0.578644,0.77396,0.387876,0.90014,0.562564,NA,0.821278,1.464476,14.583304
"56","AR","2012",2.17505384615385,0.423038461538462,0.635646153846154,0.397263461538462,0.854567307692308,0.479511538461538,NA,0.744484615384615,1.26400576923077,14.7753173076923
"57","AR","2013",1.97588679245283,0.428467924528302,0.636567924528302,0.384767924528302,0.742675471698113,0.433950943396226,NA,0.690590566037736,1.15934716981132,14.6454716981132
"58","AR","2014",1.92512244897959,0.406665306122449,0.594169387755102,0.319522448979592,0.677381632653061,0.483138775510204,NA,0.696265306122449,1.07328367346939,15.0485591836735
"59","AR","2015",1.58803617021277,0.417940425531915,0.495423404255319,0.310004255319149,0.646206382978723,0.420485106382979,NA,0.627255319148936,1.05387234042553,14.696529787234
"60","AR","2016",1.41711730769231,0.372325,0.429463461538462,0.270811538461538,0.599813461538461,0.388221153846154,NA,0.568861538461538,0.962592307692308,14.6885865384615
