"","AREA","POPULATION","YEAR","Incidence","Mortality","Incidence_rate","Mortality_rate","abbr"
"316","Iowa",3109350,"2014",2516,2516,0.00080917233505395,0.00080917233505395,"IA"
"317","Iowa",3120960,"2015",2546,2546,0.000815774633446119,0.000815774633446119,"IA"
"318","Iowa",3131371,"2016",2425,2425,0.000774421172068081,0.000774421172068081,"IA"
"319","Iowa",3141550,"2017",2593,2593,0.000825388741226465,0.000825388741226465,"IA"
"320","Iowa",3148618,"2018",2434,2434,0.000773037567593147,0.000773037567593147,"IA"
"321","Kansas",2678338,"1999",1812,1812,0.00067653895811507,0.00067653895811507,"KS"
"322","Kansas",2693681,"2000",1764,1764,0.000654865962227896,0.000654865962227896,"KS"
"323","Kansas",2702162,"2001",1783,1783,0.000659842007992119,0.000659842007992119,"KS"
"324","Kansas",2713535,"2002",1728,1728,0.000636807706552523,0.000636807706552523,"KS"
"325","Kansas",2723004,"2003",1833,1833,0.000673153620046096,0.000673153620046096,"KS"
"326","Kansas",2734373,"2004",1782,1782,0.000651703333817296,0.000651703333817296,"KS"
"327","Kansas",2745299,"2005",1907,1907,0.000694642004386407,0.000694642004386407,"KS"
"328","Kansas",2762931,"2006",1894,1894,0.000685503908711437,0.000685503908711437,"KS"
"329","Kansas",2783785,"2007",1929,1929,0.000692941444831408,0.000692941444831408,"KS"
"330","Kansas",2808076,"2008",1927,1927,0.000686234987941922,0.000686234987941922,"KS"
"331","Kansas",2832704,"2009",1941,1941,0.000685211020989133,0.000685211020989133,"KS"
"332","Kansas",2858190,"2010",1866,1866,0.000652860726543722,0.000652860726543722,"KS"
"333","Kansas",2869225,"2011",1919,1919,0.000668821720150912,0.000668821720150912,"KS"
"334","Kansas",2885257,"2012",1875,1875,0.00064985545481737,0.00064985545481737,"KS"
"335","Kansas",2893212,"2013",1996,1996,0.000689890682051644,0.000689890682051644,"KS"
"336","Kansas",2900475,"2014",1939,1939,0.000668511192132323,0.000668511192132323,"KS"
"337","Kansas",2909011,"2015",1978,1978,0.000679956177546252,0.000679956177546252,"KS"
"338","Kansas",2910844,"2016",1865,1865,0.000640707643556302,0.000640707643556302,"KS"
"339","Kansas",2908718,"2017",1903,1903,0.000654240115404793,0.000654240115404793,"KS"
"340","Kansas",2911359,"2018",1898,1898,0.000651929219309608,0.000651929219309608,"KS"
"341","Kentucky",4018053,"1999",4048,4048,0.00100745311224118,0.00100745311224118,"KY"
"342","Kentucky",4049021,"2000",4156,4156,0.00102642095459619,0.00102642095459619,"KY"
"343","Kentucky",4068132,"2001",4284,4284,0.00105306317494123,0.00105306317494123,"KY"
"344","Kentucky",4089875,"2002",4303,4303,0.00105211039457196,0.00105211039457196,"KY"
"345","Kentucky",4117170,"2003",4297,4297,0.00104367806041529,0.00104367806041529,"KY"
"346","Kentucky",4146101,"2004",4466,4466,0.00107715658639285,0.00107715658639285,"KY"
"347","Kentucky",4182742,"2005",4461,4461,0.00106652526022403,0.00106652526022403,"KY"
"348","Kentucky",4219239,"2006",4591,4591,0.00108811091289211,0.00108811091289211,"KY"
"349","Kentucky",4256672,"2007",4612,4612,0.00108347554145586,0.00108347554145586,"KY"
"350","Kentucky",4289878,"2008",4805,4805,0.00112007847309411,0.00112007847309411,"KY"
"351","Kentucky",4317074,"2009",4753,4753,0.0011009771896428,0.0011009771896428,"KY"
"352","Kentucky",4348181,"2010",4913,4913,0.00112989776644533,0.00112989776644533,"KY"
"353","Kentucky",4369821,"2011",4756,4756,0.00108837410044942,0.00108837410044942,"KY"
"354","Kentucky",4386346,"2012",4814,4814,0.00109749664071188,0.00109749664071188,"KY"
"355","Kentucky",4404659,"2013",4934,4934,0.00112017752112025,0.00112017752112025,"KY"
"356","Kentucky",4414349,"2014",4974,4974,0.00112677996234552,0.00112677996234552,"KY"
"357","Kentucky",4425976,"2015",4957,4957,0.00111997896057276,0.00111997896057276,"KY"
"358","Kentucky",4438182,"2016",4836,4836,0.00108963535069089,0.00108963535069089,"KY"
"359","Kentucky",4452268,"2017",4997,4997,0.00112234932847708,0.00112234932847708,"KY"
"360","Kentucky",4461153,"2018",4803,4803,0.00107662749966208,0.00107662749966208,"KY"
"361","Louisiana",4460811,"1999",3489,3489,0.000782144771432818,0.000782144771432818,"LA"
"362","Louisiana",4471885,"2000",3434,3434,0.00076790883486494,0.00076790883486494,"LA"
"363","Louisiana",4477875,"2001",3505,3505,0.000782737347514167,0.000782737347514167,"LA"
"364","Louisiana",4497267,"2002",3315,3315,0.000737114340776298,0.000737114340776298,"LA"
"365","Louisiana",4521042,"2003",3511,3511,0.000776590883252135,0.000776590883252135,"LA"
"366","Louisiana",4552238,"2004",3582,3582,0.000786865713084421,0.000786865713084421,"LA"
"367","Louisiana",4411396,"2005",3416,3416,0.000774358049016683,0.000774358049016683,"LA"
"368","Louisiana",4302665,"2006",3421,3421,0.000795088625305479,0.000795088625305479,"LA"
"369","Louisiana",4375581,"2007",3450,3450,0.000788466720190987,0.000788466720190987,"LA"
"370","Louisiana",4435586,"2008",3515,3515,0.000792454480648104,0.000792454480648104,"LA"
"371","Louisiana",4491648,"2009",3484,3484,0.000775661850616967,0.000775661850616967,"LA"
"372","Louisiana",4544532,"2010",3503,3503,0.000770816444905658,0.000770816444905658,"LA"
"373","Louisiana",4575625,"2011",3442,3442,0.000752246960797705,0.000752246960797705,"LA"
"374","Louisiana",4600972,"2012",3576,3576,0.000777227072888077,0.000777227072888077,"LA"
"375","Louisiana",4624527,"2013",3524,3524,0.000762023878333936,0.000762023878333936,"LA"
"376","Louisiana",4644013,"2014",3598,3598,0.000774760966431403,0.000774760966431403,"LA"
"377","Louisiana",4664628,"2015",3518,3518,0.000754186614666807,0.000754186614666807,"LA"
"378","Louisiana",4678135,"2016",3533,3533,0.000755215486513322,0.000755215486513322,"LA"
"379","Louisiana",4670560,"2017",3587,3587,0.000768002123942311,0.000768002123942311,"LA"
"380","Louisiana",4659690,"2018",3457,3457,0.000741894847082102,0.000741894847082102,"LA"
"381","Maine",1266808,"1999",1108,1108,0.000874639250778334,0.000874639250778334,"ME"
"382","Maine",1277072,"2000",1175,1175,0.000920073417943546,0.000920073417943546,"ME"
"383","Maine",1285692,"2001",1199,1199,0.000932571720132038,0.000932571720132038,"ME"
"384","Maine",1295960,"2002",1184,1184,0.000913608444705084,0.000913608444705084,"ME"
"385","Maine",1306513,"2003",1222,1222,0.000935314076476851,0.000935314076476851,"ME"
"386","Maine",1313688,"2004",1268,1268,0.000965221574681355,0.000965221574681355,"ME"
"387","Maine",1318787,"2005",1264,1264,0.00095845652103031,0.00095845652103031,"ME"
"388","Maine",1323619,"2006",1280,1280,0.000967045652865364,0.000967045652865364,"ME"
"389","Maine",1327040,"2007",1291,1291,0.000972841813359055,0.000972841813359055,"ME"
"390","Maine",1330509,"2008",1282,1282,0.00096354102076724,0.00096354102076724,"ME"
"391","Maine",1329590,"2009",1339,1339,0.00100707736971548,0.00100707736971548,"ME"
"392","Maine",1327629,"2010",1290,1290,0.000971656991523987,0.000971656991523987,"ME"
"393","Maine",1328284,"2011",1228,1228,0.00092450108561121,0.00092450108561121,"ME"
"394","Maine",1327729,"2012",1376,1376,0.00103635606362443,0.00103635606362443,"ME"
"395","Maine",1328009,"2013",1395,1395,0.00105044468825136,0.00105044468825136,"ME"
"396","Maine",1330513,"2014",1368,1368,0.00102817484684479,0.00102817484684479,"ME"
"397","Maine",1328262,"2015",1368,1368,0.00102991729041409,0.00102991729041409,"ME"
"398","Maine",1331317,"2016",1474,1474,0.00110717432437203,0.00110717432437203,"ME"
"399","Maine",1334612,"2017",1408,1408,0.00105498826625266,0.00105498826625266,"ME"
"400","Maine",1339057,"2018",1438,1438,0.00107389005845158,0.00107389005845158,"ME"
"401","Maryland",5254509,"1999",3699,3699,0.00070396682163833,0.00070396682163833,"MD"
"402","Maryland",5311034,"2000",3581,3581,0.00067425665134134,0.00067425665134134,"MD"
"403","Maryland",5374691,"2001",3390,3390,0.000630733934285711,0.000630733934285711,"MD"
"404","Maryland",5440389,"2002",3615,3615,0.000664474544007791,0.000664474544007791,"MD"
"405","Maryland",5496269,"2003",3837,3837,0.000698109936031151,0.000698109936031151,"MD"
"406","Maryland",5546935,"2004",3730,3730,0.000672443430471062,0.000672443430471062,"MD"
"407","Maryland",5592379,"2005",3761,3761,0.00067252237375185,0.00067252237375185,"MD"
"408","Maryland",5627367,"2006",3786,3786,0.000672783559344894,0.000672783559344894,"MD"
"409","Maryland",5653408,"2007",3786,3786,0.000669684551336114,0.000669684551336114,"MD"
"410","Maryland",5684965,"2008",3861,3861,0.000679159854106402,0.000679159854106402,"MD"
"411","Maryland",5730388,"2009",3708,3708,0.000647076602840855,0.000647076602840855,"MD"
"412","Maryland",5788645,"2010",3672,3672,0.000634345343340281,0.000634345343340281,"MD"
"413","Maryland",5839419,"2011",3722,3722,0.00063739217891369,0.00063739217891369,"MD"
"414","Maryland",5886992,"2012",3718,3718,0.000631561925003465,0.000631561925003465,"MD"
"415","Maryland",5923188,"2013",3815,3815,0.000644078830521672,0.000644078830521672,"MD"
"416","Maryland",5957283,"2014",3832,3832,0.000643246258403369,0.000643246258403369,"MD"
"417","Maryland",5985562,"2015",3900,3900,0.000651567889531509,0.000651567889531509,"MD"
"418","Maryland",6003323,"2016",3932,3932,0.000654970588788909,0.000654970588788909,"MD"
"419","Maryland",6023868,"2017",4027,4027,0.000668507344450443,0.000668507344450443,"MD"
"420","Maryland",6035802,"2018",3795,3795,0.000628748259137725,0.000628748259137725,"MD"
"421","Massachusetts",6317345,"1999",4803,4803,0.000760287747463531,0.000760287747463531,"MA"
"422","Massachusetts",6361104,"2000",4779,4779,0.000751284682658859,0.000751284682658859,"MA"
"423","Massachusetts",6397634,"2001",4875,4875,0.000762000452042114,0.000762000452042114,"MA"
"424","Massachusetts",6417206,"2002",4936,4936,0.000769182101992674,0.000769182101992674,"MA"
"425","Massachusetts",6422565,"2003",4874,4874,0.000758886831040246,0.000758886831040246,"MA"
"426","Massachusetts",6412281,"2004",4958,4958,0.00077320379440639,0.00077320379440639,"MA"
"427","Massachusetts",6403290,"2005",5184,5184,0.000809583823315827,0.000809583823315827,"MA"
"428","Massachusetts",6410084,"2006",5073,5073,0.000791409285744149,0.000791409285744149,"MA"
"429","Massachusetts",6431559,"2007",5071,5071,0.000788455800529856,0.000788455800529856,"MA"
"430","Massachusetts",6468967,"2008",5184,5184,0.000801364421862099,0.000801364421862099,"MA"
"431","Massachusetts",6517613,"2009",5198,5198,0.000797531243416877,0.000797531243416877,"MA"
"432","Massachusetts",6566307,"2010",4957,4957,0.000754914444298751,0.000754914444298751,"MA"
"433","Massachusetts",6613583,"2011",5031,5031,0.000760707168867466,0.000760707168867466,"MA"
"434","Massachusetts",6663005,"2012",5038,5038,0.000756115296326507,0.000756115296326507,"MA"
"435","Massachusetts",6713315,"2013",5025,5025,0.000748512471111515,0.000748512471111515,"MA"
"436","Massachusetts",6762596,"2014",5083,5083,0.000751634431511213,0.000751634431511213,"MA"
"437","Massachusetts",6794228,"2015",5209,5209,0.00076668018794777,0.00076668018794777,"MA"
"438","Massachusetts",6823608,"2016",5320,5320,0.000779646193040397,0.000779646193040397,"MA"
"439","Massachusetts",6859789,"2017",5365,5365,0.000782094026507229,0.000782094026507229,"MA"
"440","Massachusetts",6882635,"2018",4835,4835,0.000702492577334117,0.000702492577334117,"MA"
"441","Michigan",9897116,"1999",7290,7290,0.000736578211268818,0.000736578211268818,"MI"
"442","Michigan",9952450,"2000",7335,7335,0.00073700445618918,0.00073700445618918,"MI"
"443","Michigan",9991120,"2001",7405,7405,0.000741158148435811,0.000741158148435811,"MI"
"444","Michigan",10015710,"2002",7403,7403,0.000739138812924895,0.000739138812924895,"MI"
"445","Michigan",10041152,"2003",7993,7993,0.000796024201207192,0.000796024201207192,"MI"
"446","Michigan",10055315,"2004",7679,7679,0.00076367572771216,0.00076367572771216,"MI"
"447","Michigan",10051137,"2005",7878,7878,0.000783791923242117,0.000783791923242117,"MI"
"448","Michigan",10036081,"2006",7889,7889,0.000786063803191704,0.000786063803191704,"MI"
"449","Michigan",10001284,"2007",8154,8154,0.000815295316081415,0.000815295316081415,"MI"
"450","Michigan",9946889,"2008",7872,7872,0.000791403221650508,0.000791403221650508,"MI"
"451","Michigan",9901591,"2009",7789,7789,0.000786641257955413,0.000786641257955413,"MI"
"452","Michigan",9877510,"2010",8101,8101,0.000820145967961561,0.000820145967961561,"MI"
"453","Michigan",9882412,"2011",7970,7970,0.000806483275540425,0.000806483275540425,"MI"
"454","Michigan",9897145,"2012",7920,7920,0.00080023077362209,0.00080023077362209,"MI"
"455","Michigan",9913065,"2013",7799,7799,0.00078673952001727,0.00078673952001727,"MI"
"456","Michigan",9929848,"2014",8062,8062,0.00081189561008386,0.00081189561008386,"MI"
"457","Michigan",9931715,"2015",8077,8077,0.000813253300160143,0.000813253300160143,"MI"
"458","Michigan",9950571,"2016",8168,8168,0.00082085741612215,0.00082085741612215,"MI"
"459","Michigan",9973114,"2017",8073,8073,0.000809476358136486,0.000809476358136486,"MI"
"460","Michigan",9984072,"2018",7984,7984,0.000799673720301697,0.000799673720301697,"MI"
"461","Minnesota",4873481,"1999",2633,2633,0.000540270906975938,0.000540270906975938,"MN"
"462","Minnesota",4933692,"2000",2675,2675,0.000542190311028739,0.000542190311028739,"MN"
"463","Minnesota",4982796,"2001",2766,2766,0.000555110022565644,0.000555110022565644,"MN"
"464","Minnesota",5018935,"2002",2821,2821,0.00056207143547386,0.00056207143547386,"MN"
"465","Minnesota",5053572,"2003",2924,2924,0.000578600641288973,0.000578600641288973,"MN"
"466","Minnesota",5087713,"2004",2910,2910,0.00057196622529612,0.00057196622529612,"MN"
"467","Minnesota",5119598,"2005",2920,2920,0.000570357281958466,0.000570357281958466,"MN"
"468","Minnesota",5163555,"2006",2902,2902,0.000562015897961772,0.000562015897961772,"MN"
"469","Minnesota",5207203,"2007",3059,3059,0.000587455491940683,0.000587455491940683,"MN"
"470","Minnesota",5247018,"2008",3076,3076,0.00058623774494389,0.00058623774494389,"MN"
"471","Minnesota",5281203,"2009",3183,3183,0.00060270358855738,0.00060270358855738,"MN"
"472","Minnesota",5310828,"2010",3220,3220,0.000606308470166987,0.000606308470166987,"MN"
"473","Minnesota",5346143,"2011",3142,3142,0.000587713422555289,0.000587713422555289,"MN"
"474","Minnesota",5376643,"2012",3337,3337,0.000620647493240671,0.000620647493240671,"MN"
"475","Minnesota",5413479,"2013",3533,3533,0.000652630221711399,0.000652630221711399,"MN"
"476","Minnesota",5451079,"2014",3391,3391,0.000622078674699082,0.000622078674699082,"MN"
"477","Minnesota",5482032,"2015",3804,3804,0.000693903282578431,0.000693903282578431,"MN"
"478","Minnesota",5522744,"2016",3793,3793,0.000686796273736389,0.000686796273736389,"MN"
"479","Minnesota",5566230,"2017",3750,3750,0.000673705542171272,0.000673705542171272,"MN"
"480","Minnesota",5606249,"2018",3587,3587,0.000639821741774224,0.000639821741774224,"MN"
"481","Mississippi",2828408,"1999",NA,NA,NA,NA,"MS"
"482","Mississippi",2848353,"2000",NA,NA,NA,NA,"MS"
"483","Mississippi",2852994,"2001",NA,NA,NA,NA,"MS"
"484","Mississippi",2858681,"2002",NA,NA,NA,NA,"MS"
"485","Mississippi",2868312,"2003",2314,2314,0.000806746267491124,0.000806746267491124,"MS"
"486","Mississippi",2889010,"2004",2335,2335,0.000808235347056604,0.000808235347056604,"MS"
"487","Mississippi",2876229,"2005",2272,2272,0.000789923194571781,0.000789923194571781,"MS"
"488","Mississippi",2904978,"2006",2360,2360,0.000812398579266349,0.000812398579266349,"MS"
"489","Mississippi",2928350,"2007",2522,2522,0.000861235849539843,0.000861235849539843,"MS"
"490","Mississippi",2947806,"2008",2613,2613,0.000886421969424039,0.000886421969424039,"MS"
"491","Mississippi",2958774,"2009",2496,2496,0.000843592650199035,0.000843592650199035,"MS"
"492","Mississippi",2970548,"2010",2473,2473,0.00083250632543221,0.00083250632543221,"MS"
"493","Mississippi",2978731,"2011",2451,2451,0.000822833616059993,0.000822833616059993,"MS"
"494","Mississippi",2983816,"2012",2539,2539,0.000850923783504077,0.000850923783504077,"MS"
"495","Mississippi",2988711,"2013",2623,2623,0.000877635877139007,0.000877635877139007,"MS"
"496","Mississippi",2990468,"2014",2613,2613,0.00087377627849554,0.00087377627849554,"MS"
"497","Mississippi",2988471,"2015",2637,2637,0.000882391028723384,0.000882391028723384,"MS"
"498","Mississippi",2987938,"2016",2735,2735,0.000915346971724313,0.000915346971724313,"MS"
"499","Mississippi",2988510,"2017",2687,2687,0.000899110258958478,0.000899110258958478,"MS"
"500","Mississippi",2981020,"2018",2674,2674,0.000897008406518574,0.000897008406518574,"MS"
"501","Missouri",5561948,"1999",4751,4751,0.000854197126618228,0.000854197126618228,"MO"
"502","Missouri",5607285,"2000",4541,4541,0.000809839342926211,0.000809839342926211,"MO"
"503","Missouri",5641142,"2001",4548,4548,0.000806219733522042,0.000806219733522042,"MO"
"504","Missouri",5674825,"2002",4874,4874,0.00085888111087126,0.00085888111087126,"MO"
"505","Missouri",5709403,"2003",5075,5075,0.000888884529608437,0.000888884529608437,"MO"
"506","Missouri",5747741,"2004",4982,4982,0.00086677531224876,0.00086677531224876,"MO"
"507","Missouri",5790300,"2005",5252,5252,0.000907034177849162,0.000907034177849162,"MO"
"508","Missouri",5842704,"2006",5231,5231,0.000895304639769531,0.000895304639769531,"MO"
"509","Missouri",5887612,"2007",5092,5092,0.000864866774508918,0.000864866774508918,"MO"
"510","Missouri",5923916,"2008",5164,5164,0.000871720665856842,0.000871720665856842,"MO"
"511","Missouri",5961088,"2009",5377,5377,0.000902016544630779,0.000902016544630779,"MO"
"512","Missouri",5995974,"2010",5214,5214,0.00086958349052214,0.00086958349052214,"MO"
"513","Missouri",6010275,"2011",5312,5312,0.000883819791939637,0.000883819791939637,"MO"
"514","Missouri",6024367,"2012",5488,5488,0.000910967077536943,0.000910967077536943,"MO"
"515","Missouri",6040715,"2013",5480,5480,0.000907177378836777,0.000907177378836777,"MO"
"516","Missouri",6056202,"2014",5460,5460,0.000901555133068547,0.000901555133068547,"MO"
"517","Missouri",6071732,"2015",5486,5486,0.000903531315282032,0.000903531315282032,"MO"
"518","Missouri",6087135,"2016",5321,5321,0.00087413865472016,0.00087413865472016,"MO"
"519","Missouri",6106670,"2017",5721,5721,0.000936844466787955,0.000936844466787955,"MO"
"520","Missouri",6121623,"2018",5408,5408,0.000883425849648043,0.000883425849648043,"MO"
